ID,Investimento Fundos_cambiais,Investimento Fundos_commodities,Investimento LCI,Investimento LCA,Investimento Poupanca,Investimento Fundos Multimercado,Investimento Tesouro Direto
85405.000,"F","F","F","F","F","F","F"
30936.000,"T","T","T","F","F","F","F"
18748.000,"F","T","F","F","F","F","T"
40156.000,"F","F","F","F","T","F","F"
28240.000,"F","F","F","T","T","F","F"
28384.000,"T","T","T","T","T","T","T"
32907.000,"T","T","T","T","T","T","T"
52809.000,"T","T","T","T","T","F","F"
78042.000,"F","F","F","F","F","F","T"
25825.000,"F","F","F","F","F","F","F"
92340.000,"F","F","F","F","F","F","F"
81417.000,"F","F","F","F","T","F","F"
91172.000,"T","T","T","T","F","F","F"
38750.000,"F","T","F","F","F","F","F"
81377.000,"T","T","T","T","T","F","T"
68938.000,"F","F","F","F","F","F","F"
97553.000,"F","F","F","F","T","F","T"
30826.000,"F","T","F","F","T","F","F"
27335.000,"F","F","F","F","T","F","F"
30028.000,"F","F","T","T","F","F","F"
52179.000,"F","F","F","F","T","F","F"
35436.000,"F","F","T","F","F","F","T"
84760.000,"F","T","F","T","T","F","F"
26514.000,"T","T","T","T","T","T","F"
2712.000,"F","F","F","F","F","F","F"
44199.000,"F","F","F","F","F","F","F"
48448.000,"F","F","F","F","T","T","F"
19088.000,"F","F","F","F","F","F","F"
90151.000,"T","T","T","T","T","T","T"
14153.000,"F","T","F","F","F","F","F"
8297.000,"T","T","T","T","T","T","T"
97648.000,"T","T","T","T","T","T","T"
12854.000,"F","F","F","F","F","F","T"
20122.000,"F","F","F","F","F","F","F"
55198.000,"F","T","F","F","F","F","F"
39949.000,"F","F","F","F","F","T","F"
88960.000,"F","F","F","F","T","F","F"
82505.000,"F","T","F","F","F","F","F"
31697.000,"T","T","T","T","T","F","F"
25599.000,"F","F","F","T","F","F","F"
56672.000,"T","T","T","T","T","T","T"
70390.000,"F","F","F","T","F","T","T"
8206.000,"F","T","F","F","F","F","F"
76228.000,"T","T","T","T","T","T","F"
95427.000,"F","F","T","F","F","F","F"
97704.000,"F","T","F","F","T","F","F"
34123.000,"F","F","F","F","F","F","F"
53212.000,"F","F","F","F","F","F","T"
3941.000,"T","T","T","T","T","T","T"
45755.000,"F","F","F","F","T","F","F"
98901.000,"F","F","F","F","F","F","F"
15328.000,"F","F","T","T","F","F","F"
2952.000,"F","F","F","F","F","T","F"
99141.000,"T","T","T","F","T","T","T"
1387.000,"T","T","T","T","T","T","T"
27061.000,"T","T","T","T","T","T","T"
27303.000,"F","T","F","F","T","T","F"
7492.000,"F","F","F","T","F","F","T"
71307.000,"F","T","T","F","F","T","F"
74626.000,"T","T","T","T","F","F","T"
32719.000,"F","F","F","F","F","T","F"
71118.000,"T","T","T","T","T","F","F"
89908.000,"T","T","T","T","F","F","F"
69947.000,"F","F","F","F","F","F","T"
23309.000,"F","F","F","F","F","F","T"
87297.000,"F","F","F","F","T","F","T"
61907.000,"F","F","T","F","T","F","F"
84337.000,"F","F","F","F","F","F","F"
11525.000,"T","F","F","F","F","T","F"
7973.000,"F","F","T","T","F","F","F"
32730.000,"T","T","T","T","T","T","T"
47217.000,"F","F","T","F","T","F","F"
31825.000,"T","T","T","T","T","T","F"
23755.000,"F","F","F","F","T","F","T"
61590.000,"F","F","F","F","T","F","F"
59187.000,"T","T","T","T","T","T","F"
7518.000,"T","F","F","T","F","F","F"
73946.000,"F","T","F","F","F","F","F"
93761.000,"T","T","T","T","T","F","T"
78520.000,"T","T","T","T","T","T","T"
77358.000,"T","F","F","F","F","F","F"
48798.000,"T","F","F","F","T","F","T"
71651.000,"T","T","F","F","F","T","F"
17091.000,"F","F","F","T","F","F","F"
21576.000,"F","F","F","F","F","T","F"
52978.000,"T","F","F","F","F","T","F"
5860.000,"F","T","F","F","T","F","T"
9013.000,"F","F","F","F","T","T","F"
48486.000,"F","F","F","F","T","F","F"
85208.000,"T","T","T","T","T","F","F"
74235.000,"T","F","F","F","F","F","F"
90415.000,"F","F","T","T","F","F","F"
70045.000,"T","F","F","F","F","F","F"
63571.000,"F","F","F","F","T","F","F"
99879.000,"F","T","F","T","T","F","F"
57103.000,"T","F","T","F","T","F","F"
30579.000,"T","T","F","F","F","F","T"
71158.000,"F","F","T","F","T","F","F"
35318.000,"F","F","T","F","F","T","F"
93137.000,"F","T","F","F","F","F","F"
59159.000,"T","F","F","F","F","F","F"
14775.000,"F","F","F","F","F","F","F"
39316.000,"T","T","T","T","T","T","F"
13409.000,"F","T","F","F","T","F","F"
44005.000,"T","F","T","F","T","F","F"
74347.000,"T","T","T","T","T","T","T"
44440.000,"F","F","T","F","F","F","F"
37452.000,"T","T","T","T","T","F","F"
11125.000,"T","T","T","T","T","T","T"
19186.000,"F","T","F","F","F","F","T"
68658.000,"F","F","F","F","F","F","F"
20337.000,"F","F","F","F","T","F","F"
70510.000,"F","T","F","F","T","F","F"
8347.000,"F","T","F","F","F","F","F"
30642.000,"F","F","T","F","F","F","F"
82822.000,"T","F","T","F","F","F","F"
66649.000,"F","F","F","T","F","F","F"
81855.000,"F","T","F","F","F","F","F"
33182.000,"F","T","F","F","F","F","F"
14047.000,"T","F","F","F","F","T","F"
45237.000,"T","F","T","F","F","F","F"
39381.000,"T","F","F","F","F","T","F"
13507.000,"F","F","F","F","F","F","F"
35220.000,"T","F","F","F","F","F","F"
2325.000,"F","F","F","T","T","F","F"
92924.000,"T","T","F","F","F","F","F"
25705.000,"F","F","F","F","F","F","T"
19635.000,"T","F","T","F","T","F","F"
74222.000,"T","T","T","F","T","F","F"
6977.000,"F","F","F","F","F","T","T"
24943.000,"T","F","F","F","F","F","F"
70278.000,"F","F","F","F","F","F","F"
35035.000,"T","F","F","F","F","F","F"
54312.000,"T","T","T","T","T","T","T"
29102.000,"F","T","F","T","F","F","F"
33020.000,"F","F","F","F","F","F","F"
52394.000,"F","F","F","F","F","F","F"
78973.000,"F","F","F","F","F","F","F"
81074.000,"F","F","F","F","T","F","F"
95429.000,"F","F","T","F","F","F","F"
89018.000,"F","F","F","F","F","F","F"
17374.000,"F","F","F","F","F","F","F"
95452.000,"F","F","T","F","F","F","F"
54043.000,"F","F","F","F","F","F","F"
65004.000,"F","F","T","F","F","T","F"
27545.000,"F","F","F","F","F","F","T"
80435.000,"F","F","F","F","F","F","F"
33128.000,"T","F","T","F","F","F","T"
86706.000,"F","F","T","F","T","F","T"
89998.000,"F","F","F","T","F","T","T"
61035.000,"T","F","F","F","T","F","F"
55368.000,"F","F","F","F","T","T","F"
23660.000,"T","T","T","T","T","T","T"
33323.000,"F","F","F","F","F","F","F"
50008.000,"T","F","T","F","F","T","F"
26621.000,"F","F","F","F","F","F","F"
8429.000,"F","F","F","T","F","T","F"
82102.000,"F","F","T","T","T","F","F"
86368.000,"T","T","T","T","T","F","F"
74990.000,"F","F","F","T","T","F","F"
67380.000,"T","T","F","T","F","F","F"
82628.000,"F","F","F","F","F","F","F"
16322.000,"F","F","F","F","F","F","F"
74263.000,"F","F","F","F","F","F","F"
82496.000,"F","F","F","F","T","T","F"
85244.000,"F","T","F","F","T","F","F"
40778.000,"T","F","F","F","T","F","F"
79354.000,"T","T","T","F","F","F","T"
31669.000,"F","F","F","F","F","F","F"
24854.000,"F","F","T","F","T","F","F"
76529.000,"T","T","T","F","F","F","F"
25408.000,"F","F","F","F","F","F","F"
50665.000,"F","F","F","T","F","F","F"
66717.000,"T","T","T","F","F","T","F"
49321.000,"F","F","T","F","F","F","F"
35577.000,"F","F","F","F","F","T","F"
66487.000,"F","F","T","T","T","F","F"
14715.000,"F","T","T","T","T","T","F"
27861.000,"T","T","T","F","T","F","F"
41211.000,"F","F","F","T","T","F","T"
40694.000,"F","F","F","F","F","F","F"
32734.000,"F","F","F","F","T","F","T"
76162.000,"F","F","F","F","T","F","F"
67988.000,"T","F","F","F","F","F","F"
5974.000,"F","F","F","F","F","T","T"
76603.000,"F","F","F","F","T","F","F"
42359.000,"F","F","F","T","T","F","F"
100661.000,"F","F","F","F","F","F","T"
10557.000,"F","F","T","T","F","F","F"
60968.000,"F","F","F","F","T","F","F"
70927.000,"F","F","F","F","T","F","F"
99514.000,"F","F","F","F","F","F","F"
94835.000,"T","T","F","F","F","T","T"
44177.000,"T","T","T","F","F","F","F"
85464.000,"F","F","T","F","T","F","F"
30325.000,"F","F","F","F","T","F","F"
62519.000,"F","F","F","T","F","F","F"
55087.000,"F","T","T","F","T","F","F"
70021.000,"F","F","T","F","F","F","T"
83886.000,"F","T","T","F","F","F","F"
36070.000,"T","T","T","F","F","F","F"
75622.000,"T","F","F","F","F","T","T"
58344.000,"T","T","T","F","F","F","T"
99279.000,"F","F","F","F","F","T","T"
2355.000,"F","T","F","F","F","F","F"
8197.000,"F","F","T","T","F","F","T"
12540.000,"T","F","F","F","T","F","T"
98997.000,"F","F","F","F","F","F","T"
60954.000,"F","F","F","F","T","T","F"
34079.000,"F","F","F","F","F","F","F"
50110.000,"F","F","T","F","F","F","F"
98275.000,"T","T","T","T","T","T","F"
13827.000,"T","F","F","F","F","F","F"
43239.000,"F","F","F","F","T","F","F"
9494.000,"F","F","F","F","F","T","T"
42089.000,"T","F","F","F","F","F","F"
3151.000,"F","F","F","F","F","F","F"
84990.000,"F","F","F","T","T","F","F"
66548.000,"F","F","F","F","F","F","F"
95402.000,"F","F","F","T","F","F","F"
83488.000,"T","F","F","T","F","T","F"
51053.000,"T","T","T","F","F","F","T"
87341.000,"F","F","F","F","F","T","T"
72485.000,"T","F","F","F","F","F","F"
48739.000,"T","F","F","F","T","F","F"
50855.000,"T","F","F","F","F","F","F"
76333.000,"T","F","F","F","F","F","F"
1446.000,"F","F","F","F","F","T","F"
10464.000,"T","T","T","T","T","F","F"
41448.000,"T","T","T","T","T","T","T"
73978.000,"T","T","T","T","T","T","T"
56411.000,"F","T","T","T","T","F","T"
14392.000,"F","F","F","T","F","F","T"
14392.000,"F","F","F","T","F","F","T"
18403.000,"F","F","F","T","F","T","F"
52134.000,"T","T","T","F","F","F","F"
23383.000,"T","T","T","T","F","F","F"
91182.000,"T","T","T","T","T","T","T"
65320.000,"F","F","T","F","F","F","T"
56017.000,"F","F","F","F","F","F","T"
22078.000,"F","F","F","F","F","F","F"
62183.000,"T","T","T","T","T","T","T"
14137.000,"F","F","F","F","T","F","F"
77758.000,"F","F","T","T","T","F","T"
8585.000,"F","T","F","F","T","F","F"
44562.000,"T","T","T","T","T","T","T"
55857.000,"F","F","F","T","F","F","F"
78533.000,"F","F","F","F","F","F","F"
23674.000,"T","F","F","F","T","F","T"
35185.000,"F","F","F","T","T","F","T"
75815.000,"F","F","F","F","F","F","T"
59943.000,"F","F","F","F","F","F","F"
82117.000,"T","T","T","F","F","F","T"
96210.000,"T","T","T","T","T","F","F"
54758.000,"F","T","F","F","F","F","F"
68552.000,"F","F","F","F","F","F","F"
33253.000,"T","F","T","F","T","F","F"
56015.000,"F","T","F","F","F","T","T"
62111.000,"T","T","F","F","T","T","T"
99020.000,"F","F","T","F","F","F","F"
63236.000,"F","T","F","F","F","F","F"
50143.000,"F","T","F","F","F","T","F"
30317.000,"T","T","T","T","T","T","T"
82145.000,"F","F","F","F","T","F","F"
81495.000,"T","T","F","F","T","T","F"
31430.000,"F","F","F","F","T","F","F"
99910.000,"F","T","T","F","T","F","F"
98167.000,"T","T","T","T","T","T","T"
40244.000,"F","F","F","F","F","T","F"
43824.000,"F","F","F","F","F","F","T"
43824.000,"F","F","F","F","F","F","T"
86391.000,"T","F","T","T","T","F","T"
94565.000,"F","F","T","F","F","F","F"
62080.000,"F","F","F","T","F","F","F"
33578.000,"T","F","F","T","T","F","F"
7955.000,"F","F","T","F","T","F","F"
29569.000,"T","F","F","T","T","F","T"
13010.000,"T","T","T","F","F","F","F"
41972.000,"F","F","T","F","T","F","F"
41972.000,"F","F","T","F","T","F","F"
63337.000,"F","F","F","F","F","F","F"
70142.000,"T","F","T","T","F","F","F"
30416.000,"F","T","F","F","F","F","F"
100337.000,"T","F","F","T","T","F","F"
93277.000,"F","F","F","F","T","T","F"
53477.000,"T","F","F","F","T","F","F"
93783.000,"T","T","T","T","T","F","T"
13178.000,"F","F","T","F","F","T","F"
79771.000,"F","F","F","T","F","F","F"
89781.000,"F","F","F","F","F","F","F"
65773.000,"T","F","F","T","F","F","F"
36712.000,"F","F","F","F","T","F","F"
31412.000,"F","T","F","F","T","T","F"
35320.000,"F","F","F","F","F","T","F"
98319.000,"F","F","F","F","F","F","F"
92815.000,"T","F","F","F","T","F","F"
86239.000,"F","F","T","F","F","F","F"
71489.000,"F","F","F","T","T","F","F"
57537.000,"F","F","T","F","F","F","F"
40807.000,"F","F","T","T","F","F","F"
53757.000,"F","F","F","T","T","F","F"
40298.000,"F","F","T","F","T","F","F"
5816.000,"F","F","F","F","F","F","F"
12760.000,"F","F","F","F","F","F","T"
76031.000,"T","T","T","T","T","T","T"
4830.000,"T","T","F","F","F","F","F"
31037.000,"F","F","F","F","F","F","F"
62935.000,"T","T","T","T","T","F","T"
48843.000,"F","F","F","F","F","F","F"
45359.000,"T","F","F","F","T","F","F"
7040.000,"T","T","T","T","T","F","F"
50629.000,"F","F","F","F","T","F","T"
54745.000,"T","T","F","F","F","F","F"
15059.000,"T","T","F","F","F","F","F"
27658.000,"F","F","F","F","F","F","F"
14052.000,"F","F","F","F","F","F","F"
29105.000,"F","F","T","T","F","F","F"
12098.000,"F","F","F","F","F","T","T"
17342.000,"T","T","T","T","T","T","T"
65172.000,"T","T","T","F","T","F","F"
40991.000,"F","F","F","T","F","T","T"
65462.000,"F","T","F","F","F","F","F"
43909.000,"T","F","F","F","T","F","F"
73423.000,"F","F","F","F","F","T","F"
97548.000,"T","F","F","F","F","T","F"
73519.000,"F","F","F","T","F","F","F"
36867.000,"F","F","F","F","F","F","F"
5269.000,"F","F","F","F","T","F","T"
51961.000,"F","T","F","F","T","F","F"
22952.000,"T","F","F","T","F","F","F"
29139.000,"T","T","T","T","T","T","T"
79269.000,"F","F","F","T","F","F","F"
98542.000,"F","F","F","F","F","T","T"
34564.000,"F","F","T","T","T","F","F"
7362.000,"T","T","T","T","T","T","T"
83125.000,"T","T","T","T","T","T","F"
73266.000,"F","F","T","T","T","F","F"
37937.000,"F","T","F","F","T","T","T"
60802.000,"F","F","F","F","T","F","F"
52567.000,"F","T","F","T","F","F","F"
64595.000,"F","F","F","T","T","F","F"
26199.000,"F","T","F","F","F","F","F"
41493.000,"F","F","F","F","F","F","F"
8858.000,"F","F","F","T","T","F","F"
92097.000,"T","T","T","F","F","F","T"
73918.000,"F","T","F","T","T","F","T"
42805.000,"T","T","T","T","T","T","T"
50792.000,"T","T","T","F","T","F","F"
23393.000,"T","F","F","F","F","F","F"
98351.000,"F","F","T","F","T","F","F"
62973.000,"F","T","F","F","F","T","F"
52514.000,"T","T","T","F","F","T","F"
51957.000,"F","F","F","F","F","F","F"
34836.000,"F","F","F","F","F","F","F"
85050.000,"F","T","F","F","F","F","F"
12815.000,"F","F","F","T","T","F","F"
67797.000,"T","T","T","T","T","F","F"
21385.000,"T","T","T","F","F","T","T"
58876.000,"F","F","F","F","F","T","F"
8438.000,"F","T","F","F","T","T","F"
36573.000,"T","F","F","F","F","F","F"
57824.000,"T","T","T","T","T","F","F"
35213.000,"F","F","F","F","F","F","T"
65871.000,"F","F","F","F","T","F","F"
19635.000,"F","F","F","F","F","F","F"
16872.000,"F","F","T","F","F","T","F"
45740.000,"F","T","F","T","T","F","F"
84822.000,"F","F","F","F","F","T","T"
63022.000,"F","T","T","F","F","T","F"
92922.000,"F","F","F","F","F","F","F"
59684.000,"F","F","F","F","T","F","T"
5806.000,"T","T","T","T","T","T","T"
15743.000,"F","T","F","F","T","F","F"
89409.000,"F","F","F","F","T","F","F"
61137.000,"T","T","T","T","T","T","F"
41813.000,"F","F","F","F","F","T","F"
41813.000,"F","F","F","F","F","T","F"
77938.000,"T","F","F","F","F","T","T"
28381.000,"F","F","F","F","F","F","F"
55227.000,"F","T","T","F","F","F","T"
52308.000,"T","T","F","F","F","F","F"
98037.000,"T","T","T","T","T","F","F"
93837.000,"T","T","T","T","T","T","T"
22891.000,"F","F","F","F","F","T","F"
57754.000,"F","F","T","F","F","F","T"
52309.000,"F","T","T","F","F","F","F"
12044.000,"F","F","F","F","T","F","T"
79776.000,"F","T","F","F","T","F","F"
64908.000,"F","F","F","F","F","F","T"
58655.000,"T","F","F","F","T","F","F"
46236.000,"F","T","T","F","F","F","F"
25515.000,"F","F","F","F","F","T","F"
55571.000,"F","F","F","F","F","F","F"
5723.000,"F","F","F","F","F","F","F"
88771.000,"F","F","F","F","T","F","F"
18521.000,"T","F","F","F","F","F","F"
91785.000,"F","F","T","T","F","F","F"
42214.000,"F","F","F","F","F","F","F"
83738.000,"F","F","T","F","F","F","F"
3326.000,"F","F","F","F","F","F","F"
45899.000,"F","F","F","T","T","F","F"
3685.000,"F","F","T","F","F","F","T"
95004.000,"T","T","T","F","F","F","F"
94018.000,"F","T","F","F","F","F","F"
23132.000,"F","F","T","F","T","F","F"
86287.000,"F","F","T","F","F","F","F"
22977.000,"F","F","F","T","F","F","F"
34730.000,"T","F","F","F","F","T","T"
61085.000,"F","F","F","F","F","F","F"
30167.000,"F","F","F","T","F","F","T"
98782.000,"T","T","T","T","T","T","T"
40470.000,"T","T","T","T","T","F","F"
78324.000,"F","T","F","T","F","F","T"
59988.000,"F","F","F","F","T","T","F"
41296.000,"T","F","F","F","F","T","T"
10522.000,"F","F","F","F","F","F","T"
46209.000,"T","F","F","F","T","F","F"
50473.000,"T","F","F","F","F","F","F"
16169.000,"F","T","F","F","F","F","F"
29531.000,"F","T","F","T","F","T","F"
95122.000,"F","F","T","F","T","F","T"
18417.000,"T","F","F","F","T","F","T"
88357.000,"T","F","F","T","T","F","F"
57993.000,"F","T","F","F","T","F","T"
20329.000,"F","F","T","F","F","F","F"
86558.000,"F","F","F","F","T","T","T"
90915.000,"F","F","F","T","T","T","F"
35667.000,"T","T","T","T","T","T","T"
10810.000,"F","F","T","F","T","F","F"
39723.000,"F","F","F","F","F","F","T"
20171.000,"F","F","F","F","F","F","F"
75461.000,"F","F","F","F","F","F","F"
10960.000,"T","F","T","F","F","T","F"
27309.000,"F","F","T","F","F","F","T"
68790.000,"F","F","F","F","T","F","F"
24930.000,"F","F","F","F","T","T","F"
29125.000,"F","F","F","F","T","T","F"
34375.000,"T","T","T","T","T","F","F"
99385.000,"F","F","F","F","F","T","F"
56575.000,"T","F","F","F","T","T","T"
30597.000,"F","F","T","F","F","F","F"
17435.000,"F","T","F","F","F","F","T"
68776.000,"T","F","F","T","T","F","F"
47496.000,"F","T","F","F","F","F","T"
84781.000,"F","F","T","F","F","F","F"
100179.000,"T","F","F","F","T","F","F"
63772.000,"F","F","F","F","F","F","F"
2243.000,"T","F","F","F","F","F","T"
25800.000,"F","T","F","F","F","F","F"
17672.000,"F","F","F","F","F","F","F"
21494.000,"T","T","T","T","T","F","F"
84355.000,"T","T","T","F","F","F","T"
34568.000,"T","F","F","F","F","F","T"
97079.000,"T","F","F","F","F","F","T"
36025.000,"T","F","T","T","T","F","T"
4862.000,"F","F","F","T","T","T","F"
26299.000,"F","F","F","T","F","F","F"
51599.000,"F","F","F","F","F","F","F"
46808.000,"T","F","F","F","F","F","F"
80327.000,"F","F","F","T","F","F","F"
33837.000,"T","T","T","T","T","T","T"
86239.000,"F","F","F","F","F","F","F"
22873.000,"F","F","F","F","T","F","T"
79360.000,"F","T","F","F","F","F","F"
70208.000,"T","T","T","T","F","F","F"
72762.000,"F","F","F","F","F","F","F"
88488.000,"F","F","F","T","F","F","F"
96048.000,"T","T","T","T","T","T","F"
66453.000,"T","F","F","F","T","F","T"
9030.000,"F","F","T","F","T","F","F"
51632.000,"T","T","T","T","T","F","F"
92559.000,"T","T","T","T","T","F","F"
83921.000,"F","F","F","F","F","T","F"
63215.000,"F","F","T","F","T","T","F"
81016.000,"T","F","F","F","F","F","F"
34091.000,"F","F","F","F","F","F","F"
34571.000,"F","F","T","F","T","F","T"
53565.000,"F","F","F","F","F","F","F"
93623.000,"F","F","F","F","F","F","T"
54729.000,"T","T","T","F","T","F","T"
31111.000,"F","F","F","F","T","F","T"
94262.000,"T","F","F","T","F","F","T"
15025.000,"F","F","F","F","F","T","F"
22677.000,"F","F","F","F","F","F","T"
33433.000,"T","T","T","T","T","T","T"
51318.000,"F","F","F","F","F","T","F"
29322.000,"T","T","T","T","T","T","F"
36418.000,"F","F","F","F","F","F","T"
65502.000,"F","F","F","T","T","F","F"
39182.000,"T","T","T","T","T","T","T"
81230.000,"F","F","T","F","T","F","F"
75976.000,"F","F","F","T","T","F","T"
38400.000,"T","T","T","T","T","T","T"
37306.000,"T","T","T","T","T","F","F"
21268.000,"T","F","F","F","T","F","F"
