ID,Idade,Renda,Regiao,Genero,seguro auto,seguro vida Emp,seguro vida PF,Seguro Residencial
62935.000,29.476,7838.451,"S",1.000,"T","T","T","T"
48843.000,59.430,7838.618,"N",1.000,"F","F","F","F"
45359.000,26.846,7839.201,"SE",1.000,"F","F","F","F"
7040.000,54.470,7839.424,"SE",1.000,"F","T","F","F"
50629.000,18.784,7840.016,"CO",1.000,"F","F","F","F"
54745.000,21.976,7840.206,"SE",0.000,"T","T","T","T"
15059.000,19.251,7840.393,"NE",0.000,"F","F","F","F"
27658.000,53.929,7840.410,"NE",1.000,"T","F","F","F"
14052.000,40.961,7840.541,"NE",0.000,"F","F","F","F"
29105.000,54.186,7840.919,"CO",0.000,"F","F","T","F"
12098.000,20.514,7841.066,"SE",1.000,"F","F","T","F"
17342.000,20.037,7841.406,"NE",0.000,"F","F","F","F"
65172.000,53.666,7841.631,"NE",1.000,"T","T","F","F"
40991.000,36.829,7841.883,"CO",0.000,"T","T","T","T"
65462.000,34.261,7841.982,"S",0.000,"T","T","T","T"
43909.000,18.131,7842.269,"SE",1.000,"F","F","F","F"
73423.000,39.857,7842.304,"SE",1.000,"F","F","F","T"
97548.000,26.005,7842.336,"CO",1.000,"F","F","F","F"
73519.000,60.849,7842.382,"SE",0.000,"F","F","F","F"
36867.000,31.801,7842.443,"SE",0.000,"T","F","T","F"
5269.000,24.534,7842.446,"SE",1.000,"F","T","F","F"
51961.000,64.642,7842.457,"SE",1.000,"F","F","F","F"
22952.000,35.385,7842.471,"N",1.000,"F","T","F","F"
29139.000,46.305,7842.522,"SE",0.000,"F","T","F","F"
79269.000,57.450,7842.786,"NE",1.000,"F","F","F","T"
98542.000,48.232,7842.863,"SE",0.000,"F","F","T","F"
34564.000,37.583,7842.899,"SE",1.000,"F","F","F","F"
7362.000,25.394,7843.063,"SE",1.000,"T","F","F","F"
83125.000,36.097,7843.903,"N",1.000,"T","T","T","T"
73266.000,31.150,7844.108,"NE",1.000,"F","F","F","F"
37937.000,34.266,7844.400,"NE",0.000,"F","F","F","F"
60802.000,25.988,7844.484,"SE",1.000,"F","T","F","T"
52567.000,57.336,7844.550,"CO",0.000,"F","F","F","F"
64595.000,42.525,7844.701,"SE",1.000,"F","F","F","F"
26199.000,28.440,7844.927,"CO",1.000,"T","T","T","T"
41493.000,33.926,7844.982,"CO",1.000,"F","F","F","F"
8858.000,33.250,7844.997,"NE",1.000,"F","F","F","T"
92097.000,52.280,7845.093,"SE",1.000,"F","F","F","F"
73918.000,43.485,7845.559,"SE",1.000,"F","F","F","F"
42805.000,30.043,7845.585,"NE",1.000,"F","T","F","F"
50792.000,36.378,7845.838,"NE",0.000,"F","F","F","F"
23393.000,44.648,7846.019,"SE",0.000,"F","F","F","T"
98351.000,65.135,7846.170,"SE",0.000,"T","F","F","F"
62973.000,42.245,7846.248,"N",0.000,"F","F","F","F"
52514.000,32.372,7846.500,"CO",0.000,"T","F","F","F"
51957.000,22.244,7846.529,"SE",0.000,"F","F","F","F"
34836.000,31.297,7846.741,"SE",0.000,"T","T","T","T"
85050.000,37.420,7846.744,"NE",1.000,"F","F","F","F"
12815.000,27.886,7848.070,"SE",0.000,"T","T","T","T"
67797.000,27.925,7848.117,"N",1.000,"T","T","T","T"
21385.000,25.798,7848.256,"NE",0.000,"F","F","F","F"
58876.000,22.117,7848.301,"S",0.000,"F","F","F","F"
8438.000,64.333,7848.305,"SE",0.000,"F","F","F","F"
36573.000,44.641,7848.366,"SE",0.000,"F","T","F","T"
57824.000,48.676,7848.403,"SE",1.000,"T","T","T","T"
35213.000,28.351,7848.492,"SE",1.000,"T","T","T","T"
65871.000,56.251,7849.034,"NE",1.000,"F","F","F","F"
19635.000,19.012,7849.284,"SE",0.000,"F","F","F","F"
16872.000,27.069,7849.385,"S",0.000,"T","T","T","T"
45740.000,41.288,7849.385,"SE",1.000,"T","T","T","T"
84822.000,53.879,7849.485,"SE",1.000,"F","F","F","F"
63022.000,46.057,7849.594,"CO",0.000,"F","F","F","F"
92922.000,31.483,7849.794,"S",1.000,"F","F","F","F"
59684.000,38.984,7850.064,"SE",1.000,"T","F","F","F"
5806.000,25.981,7850.221,"CO",0.000,"T","T","T","T"
15743.000,61.314,7850.577,"CO",0.000,"F","F","F","F"
89409.000,39.381,7850.787,"NE",1.000,"F","F","F","F"
61137.000,39.513,7850.906,"SE",1.000,"T","T","T","T"
41813.000,48.520,7851.212,"SE",1.000,"F","T","F","T"
41813.000,48.520,7851.212,"SE",1.000,"F","T","F","T"
77938.000,35.636,7851.609,"SE",1.000,"T","T","T","T"
28381.000,40.180,7851.696,"NE",0.000,"T","T","T","T"
55227.000,21.303,7851.924,"CO",1.000,"F","F","F","F"
52308.000,66.249,7852.118,"S",1.000,"F","F","F","T"
98037.000,60.016,7852.444,"CO",1.000,"F","F","F","F"
93837.000,57.313,7852.710,"SE",1.000,"T","F","F","F"
22891.000,41.731,7852.792,"CO",0.000,"T","T","T","T"
57754.000,34.702,7852.838,"SE",1.000,"F","F","F","F"
52309.000,50.184,7852.920,"SE",0.000,"F","F","F","F"
12044.000,35.552,7853.079,"CO",1.000,"T","T","T","T"
79776.000,27.290,7853.236,"NE",0.000,"T","T","T","T"
64908.000,22.347,7853.689,"CO",1.000,"F","F","T","T"
58655.000,34.770,7853.941,"SE",0.000,"F","T","F","F"
46236.000,49.576,7854.001,"SE",0.000,"F","F","F","F"
25515.000,55.328,7854.215,"SE",1.000,"T","F","F","T"
55571.000,38.956,7854.342,"SE",1.000,"F","F","F","F"
5723.000,36.413,7854.375,"SE",0.000,"F","F","F","F"
88771.000,55.360,7854.455,"S",0.000,"F","F","F","F"
18521.000,26.347,7854.812,"SE",0.000,"T","F","F","F"
91785.000,43.133,7855.060,"SE",1.000,"F","F","F","F"
42214.000,41.149,7855.301,"SE",0.000,"T","T","T","T"
83738.000,52.635,7855.336,"SE",0.000,"F","F","F","F"
3326.000,42.814,7855.615,"NE",0.000,"F","F","F","F"
45899.000,62.779,7855.657,"SE",1.000,"F","F","F","F"
3685.000,49.525,7855.741,"NE",1.000,"F","F","F","F"
95004.000,21.975,7855.970,"NE",0.000,"F","F","F","T"
94018.000,34.419,7856.006,"S",1.000,"T","F","F","T"
23132.000,39.449,7856.694,"S",0.000,"F","F","F","F"
86287.000,45.935,7856.755,"CO",1.000,"F","T","F","F"
22977.000,18.811,7857.122,"SE",1.000,"F","F","F","F"
34730.000,19.329,7857.205,"CO",0.000,"F","F","F","F"
61085.000,21.262,7857.312,"S",1.000,"T","T","T","T"
30167.000,46.894,7857.322,"CO",0.000,"F","F","F","F"
98782.000,28.985,7857.415,"SE",0.000,"F","F","F","F"
40470.000,41.401,7857.605,"SE",1.000,"F","F","F","F"
78324.000,31.608,7858.030,"NE",0.000,"T","T","T","T"
59988.000,27.646,7858.367,"SE",1.000,"F","F","T","T"
41296.000,36.159,7858.744,"SE",0.000,"T","F","F","F"
10522.000,46.583,7859.191,"SE",1.000,"F","F","F","F"
46209.000,55.118,7859.227,"SE",1.000,"F","F","F","F"
50473.000,44.476,7859.927,"CO",0.000,"F","F","F","F"
16169.000,35.488,7860.125,"SE",0.000,"F","T","F","F"
29531.000,39.549,7860.332,"S",1.000,"F","F","F","F"
95122.000,43.750,7860.510,"SE",1.000,"F","T","F","F"
18417.000,35.504,7860.559,"NE",0.000,"F","T","F","F"
88357.000,48.423,7860.588,"SE",0.000,"T","T","T","T"
57993.000,26.986,7860.892,"NE",1.000,"F","F","F","F"
20329.000,35.889,7861.058,"N",1.000,"T","T","T","T"
86558.000,62.878,7861.330,"SE",0.000,"F","F","F","F"
90915.000,34.520,7862.008,"S",1.000,"T","T","F","F"
35667.000,66.438,7862.304,"NE",1.000,"F","F","F","F"
10810.000,53.832,7862.678,"NE",1.000,"F","F","F","F"
39723.000,55.562,7863.053,"NE",0.000,"T","T","T","T"
20171.000,37.243,7863.076,"CO",1.000,"F","F","F","F"
75461.000,41.242,7863.114,"CO",0.000,"F","T","F","F"
10960.000,39.046,56345.000,"SE",1.000,"T","F","F","F"
27309.000,32.573,7863.717,"NE",0.000,"F","F","T","F"
68790.000,48.150,7863.913,"SE",1.000,"F","F","F","F"
24930.000,26.710,7864.221,"SE",0.000,"T","T","F","T"
29125.000,57.067,7864.228,"S",1.000,"F","T","F","F"
34375.000,52.819,7864.267,"SE",0.000,"F","T","F","F"
99385.000,26.954,7864.313,"S",1.000,"T","F","F","F"
56575.000,38.889,7864.831,"SE",1.000,"F","F","F","F"
30597.000,72.490,7865.185,"CO",1.000,"F","F","F","F"
17435.000,24.357,7865.479,"SE",0.000,"T","T","T","T"
68776.000,32.044,7865.618,"SE",1.000,"F","F","F","F"
47496.000,25.288,7865.689,"SE",1.000,"F","F","F","F"
84781.000,62.307,7865.924,"CO",0.000,"F","F","F","F"
100179.000,52.933,7865.948,"SE",0.000,"F","F","F","F"
63772.000,27.739,7865.973,"SE",0.000,"F","F","F","F"
2243.000,46.761,7866.380,"N",0.000,"F","F","F","F"
25800.000,52.193,7866.708,"S",0.000,"F","T","F","F"
17672.000,30.748,7866.739,"NE",0.000,"F","F","F","F"
21494.000,24.578,7867.257,"SE",1.000,"F","F","F","T"
84355.000,40.675,7867.389,"S",0.000,"F","F","F","F"
34568.000,53.474,7867.578,"S",1.000,"T","F","F","T"
97079.000,40.358,7867.596,"SE",1.000,"F","F","T","F"
36025.000,49.543,7867.769,"SE",1.000,"F","T","F","F"
4862.000,76.446,7868.011,"SE",1.000,"F","F","F","F"
26299.000,18.590,7868.108,"CO",0.000,"F","F","F","F"
51599.000,48.751,7868.480,"SE",1.000,"F","F","F","T"
46808.000,78.297,7868.861,"NE",1.000,"T","F","F","T"
80327.000,39.079,7869.055,"SE",0.000,"F","F","F","F"
33837.000,31.589,7869.070,"SE",0.000,"F","F","F","F"
86239.000,44.850,7869.084,"SE",1.000,"F","F","F","F"
22873.000,26.824,7869.121,"S",1.000,"F","F","T","F"
79360.000,54.140,7869.227,"CO",1.000,"T","T","T","T"
70208.000,45.048,7869.241,"SE",1.000,"F","F","F","F"
72762.000,18.469,7869.767,"NE",0.000,"F","F","F","T"
88488.000,44.021,7869.782,"SE",0.000,"F","F","F","F"
96048.000,43.116,7869.969,"SE",1.000,"F","F","F","F"
66453.000,31.446,7870.549,"NE",1.000,"F","F","F","F"
9030.000,61.483,7870.771,"N",1.000,"F","T","F","F"
51632.000,58.809,7871.032,"CO",0.000,"F","T","F","F"
92559.000,39.436,7871.148,"CO",1.000,"F","F","F","F"
83921.000,32.200,7871.214,"CO",0.000,"F","F","F","T"
63215.000,43.793,7871.276,"S",1.000,"F","F","F","F"
81016.000,32.662,7871.675,"CO",0.000,"F","F","F","F"
34091.000,30.696,7871.828,"SE",1.000,"F","F","F","F"
34571.000,42.603,7871.923,"SE",0.000,"F","F","F","F"
53565.000,27.510,7872.057,"S",1.000,"F","F","F","F"
93623.000,39.860,7872.201,"CO",0.000,"F","F","F","T"
54729.000,34.265,7872.244,"CO",1.000,"F","F","F","F"
31111.000,25.241,7872.593,"NE",1.000,"F","F","F","F"
94262.000,19.071,7872.768,"SE",0.000,"F","T","F","T"
15025.000,25.983,7872.797,"SE",1.000,"F","F","F","F"
22677.000,45.509,7873.148,"SE",1.000,"T","T","T","T"
33433.000,27.967,7873.666,"SE",0.000,"T","F","F","F"
51318.000,64.573,7873.765,"CO",0.000,"T","F","F","F"
29322.000,34.550,7874.225,"SE",1.000,"F","F","F","F"
36418.000,30.461,7874.370,"SE",1.000,"F","F","F","F"
65502.000,41.820,7874.979,"NE",1.000,"F","T","F","T"
39182.000,69.986,7875.063,"S",1.000,"F","F","F","F"
81230.000,47.207,7875.106,"S",1.000,"T","F","F","F"
75976.000,30.522,7875.328,"SE",1.000,"F","F","F","F"
38400.000,43.827,7875.753,"SE",0.000,"F","F","F","F"
37306.000,18.835,7875.786,"CO",1.000,"F","T","F","F"
21268.000,47.610,7875.954,"SE",0.000,"F","F","F","F"
51400.000,58.714,7876.395,"S",0.000,"F","F","F","F"
11108.000,34.519,7876.435,"SE",0.000,"T","F","F","F"
36497.000,31.083,7876.472,"SE",1.000,"T","T","T","T"
63830.000,19.541,7876.474,"SE",0.000,"F","F","F","F"
57808.000,41.024,7876.619,"SE",1.000,"F","F","F","F"
53831.000,37.677,7877.009,"NE",1.000,"F","F","F","F"
20379.000,49.873,7877.118,"SE",1.000,"F","F","F","F"
5590.000,41.954,7877.515,"SE",0.000,"T","T","T","T"
76602.000,18.018,7878.198,"S",1.000,"F","F","F","F"
22944.000,49.938,7878.316,"S",1.000,"F","F","F","F"
82646.000,26.624,7878.472,"SE",0.000,"T","T","T","T"
62878.000,41.015,7878.579,"CO",1.000,"F","T","F","F"
60546.000,25.277,7879.057,"SE",0.000,"F","F","F","F"
25071.000,37.034,7879.190,"CO",1.000,"F","F","F","F"
66955.000,33.160,7879.629,"SE",0.000,"F","F","F","F"
92967.000,32.491,7879.709,"S",1.000,"T","T","T","T"
36270.000,48.187,7879.873,"S",1.000,"F","F","F","F"
55891.000,45.210,7879.906,"S",1.000,"F","T","F","F"
96297.000,52.072,7879.919,"SE",1.000,"F","F","F","F"
38126.000,48.069,7880.018,"SE",1.000,"T","F","F","F"
51995.000,39.895,7880.036,"NE",1.000,"F","F","F","F"
63417.000,25.273,7880.678,"SE",1.000,"F","T","T","T"
33570.000,50.105,7880.682,"NE",0.000,"F","F","T","T"
39632.000,30.608,7881.178,"NE",0.000,"T","T","T","T"
66375.000,25.948,7881.215,"S",0.000,"T","T","T","T"
41639.000,47.450,7881.252,"SE",0.000,"T","F","F","F"
47480.000,25.713,7881.394,"S",1.000,"T","T","T","T"
27364.000,63.422,7881.698,"SE",1.000,"F","F","F","F"
85821.000,31.989,7881.805,"SE",0.000,"F","T","F","F"
60724.000,55.025,7882.080,"CO",1.000,"F","F","F","F"
58991.000,25.407,7882.124,"SE",1.000,"F","F","F","F"
45017.000,24.621,7882.511,"CO",0.000,"F","F","F","T"
95794.000,31.950,7882.512,"CO",1.000,"T","T","T","T"
19439.000,46.602,7882.580,"S",0.000,"F","F","F","F"
34909.000,35.512,7882.636,"CO",0.000,"F","F","F","F"
74978.000,37.039,7882.700,"CO",1.000,"T","F","F","F"
14998.000,26.310,7882.842,"SE",0.000,"F","T","F","T"
6246.000,24.719,7883.133,"NE",0.000,"F","F","F","F"
77194.000,36.645,7883.224,"SE",0.000,"F","F","F","F"
10234.000,30.034,7883.372,"SE",1.000,"T","T","T","T"
9946.000,44.328,7884.033,"NE",1.000,"F","F","F","F"
53800.000,38.615,7884.352,"SE",0.000,"T","T","T","T"
90759.000,39.944,7884.836,"N",1.000,"F","F","F","T"
61533.000,35.726,7885.094,"SE",1.000,"T","T","T","T"
63684.000,36.073,7885.388,"CO",1.000,"T","T","T","T"
11597.000,22.247,7885.496,"S",0.000,"F","T","F","T"
50127.000,30.319,7885.669,"SE",0.000,"T","F","F","F"
39553.000,33.228,7885.691,"CO",0.000,"F","F","F","F"
59791.000,19.048,7885.882,"S",0.000,"F","F","T","T"
16903.000,23.986,7885.957,"S",0.000,"T","T","T","T"
85305.000,54.589,7886.030,"NE",0.000,"F","T","F","T"
58967.000,31.585,7886.057,"SE",0.000,"F","F","F","F"
38323.000,41.741,7886.440,"S",1.000,"T","T","T","T"
52896.000,33.245,7886.454,"CO",0.000,"F","F","T","T"
98236.000,43.871,7887.024,"N",0.000,"T","F","F","F"
38278.000,52.076,23433.000,"CO",1.000,"F","F","F","F"
68232.000,34.768,7887.700,"NE",1.000,"F","F","F","F"
92767.000,21.123,7887.927,"S",0.000,"F","F","F","F"
16003.000,32.629,7888.272,"NE",0.000,"F","F","F","F"
57668.000,18.009,7888.292,"SE",1.000,"F","F","F","F"
95125.000,19.075,7888.340,"NE",1.000,"T","T","T","T"
79188.000,37.909,7888.420,"N",1.000,"T","T","T","T"
43386.000,41.768,7889.532,"SE",1.000,"F","F","T","T"
44786.000,53.849,7889.826,"NE",0.000,"F","F","F","F"
24639.000,33.188,7890.142,"SE",0.000,"F","F","F","F"
79362.000,47.405,7890.224,"SE",1.000,"F","F","F","F"
43460.000,55.083,7890.294,"CO",0.000,"F","F","F","F"
55488.000,48.850,7890.414,"SE",0.000,"T","F","F","F"
49396.000,48.139,7890.489,"CO",0.000,"F","F","F","F"
28069.000,36.751,7890.802,"S",0.000,"F","T","T","T"
46628.000,43.667,7890.980,"CO",0.000,"T","F","F","F"
89085.000,20.438,7891.109,"CO",1.000,"F","F","F","F"
76333.000,26.730,7891.278,"NE",1.000,"T","T","T","T"
87039.000,28.419,7891.446,"SE",1.000,"T","F","F","F"
20500.000,18.524,7891.563,"SE",1.000,"F","F","F","F"
17589.000,21.500,7891.871,"CO",1.000,"F","F","F","F"
65561.000,32.901,7891.993,"NE",0.000,"F","F","F","F"
21065.000,45.807,7892.307,"SE",0.000,"F","T","F","F"
93893.000,24.988,7892.585,"S",0.000,"F","F","F","F"
85152.000,64.961,7892.776,"S",1.000,"T","T","T","T"
27722.000,25.872,7892.896,"NE",1.000,"F","F","F","F"
33818.000,21.419,7893.085,"S",0.000,"T","F","F","F"
37542.000,28.390,7893.362,"SE",1.000,"T","T","T","T"
18929.000,44.418,7893.494,"SE",0.000,"F","F","F","F"
61632.000,37.131,7893.618,"SE",1.000,"F","F","F","F"
40266.000,59.651,7894.037,"N",0.000,"F","F","F","F"
47678.000,22.562,7894.256,"CO",0.000,"F","T","F","T"
61501.000,65.782,7894.425,"CO",0.000,"F","T","F","T"
60813.000,49.096,7894.662,"CO",0.000,"T","T","T","T"
57314.000,32.246,7894.762,"NE",0.000,"F","T","T","T"
54899.000,29.635,7894.906,"NE",0.000,"F","F","F","F"
65377.000,27.390,7895.018,"S",0.000,"F","T","F","F"
66643.000,55.528,7895.143,"S",0.000,"F","T","F","F"
53670.000,23.700,7895.384,"CO",1.000,"F","F","F","F"
37469.000,34.938,7895.438,"S",1.000,"F","F","F","F"
15788.000,58.590,7895.563,"NE",0.000,"T","T","T","T"
13223.000,25.346,7895.908,"SE",0.000,"F","F","F","F"
41461.000,53.316,7896.347,"CO",1.000,"F","F","F","F"
77918.000,26.908,7896.397,"SE",0.000,"F","F","F","T"
99617.000,37.661,7896.424,"NE",1.000,"F","F","F","F"
54835.000,49.649,7896.616,"SE",0.000,"T","T","T","T"
86767.000,31.753,7896.709,"S",0.000,"F","T","F","F"
5882.000,48.537,7896.849,"CO",1.000,"F","F","F","F"
17450.000,55.754,7896.870,"SE",1.000,"F","F","F","F"
51406.000,51.762,7897.208,"NE",0.000,"F","F","F","F"
21260.000,31.296,7897.216,"S",1.000,"T","T","T","T"
100243.000,29.321,7897.513,"S",1.000,"F","F","F","T"
84672.000,19.332,7897.634,"CO",1.000,"F","F","F","F"
19019.000,27.605,7897.638,"CO",1.000,"T","T","T","T"
88440.000,32.881,7897.734,"SE",0.000,"F","F","F","F"
74387.000,19.871,7898.179,"S",0.000,"F","F","F","F"
45740.000,20.775,7898.347,"NE",0.000,"F","F","F","F"
100822.000,30.291,7898.712,"SE",0.000,"T","T","T","T"
100822.000,30.291,7898.712,"SE",0.000,"T","T","T","T"
42167.000,60.336,7898.814,"S",0.000,"F","F","F","F"
82718.000,42.775,7898.867,"CO",1.000,"T","T","T","T"
19461.000,24.971,21888.000,"SE",0.000,"F","T","F","F"
78250.000,35.989,22500.000,"SE",0.000,"T","T","T","T"
97234.000,62.437,7899.241,"NE",1.000,"F","T","F","F"
96048.000,29.934,7899.680,"NE",0.000,"F","T","F","F"
60938.000,57.448,7899.763,"S",1.000,"F","F","F","F"
98646.000,22.971,7899.843,"SE",1.000,"F","F","F","T"
29718.000,19.479,7900.010,"NE",0.000,"F","T","F","F"
69227.000,48.181,7900.099,"SE",1.000,"F","F","F","F"
74069.000,38.596,7900.349,"SE",0.000,"F","F","F","F"
99835.000,30.911,7900.552,"CO",1.000,"F","F","F","F"
8187.000,21.779,7900.879,"NE",1.000,"F","T","F","F"
86087.000,45.243,7901.024,"SE",1.000,"F","F","F","F"
92736.000,51.922,7901.148,"SE",1.000,"T","T","T","T"
15046.000,19.388,7901.484,"NE",0.000,"F","T","F","F"
88816.000,46.948,7901.489,"NE",0.000,"F","F","F","F"
46266.000,38.577,7902.457,"S",1.000,"F","F","F","F"
59094.000,27.945,7902.580,"SE",1.000,"F","F","F","F"
39608.000,27.747,7902.582,"N",0.000,"F","F","F","F"
46033.000,48.584,7902.626,"CO",1.000,"F","F","F","F"
96402.000,31.671,7902.858,"NE",1.000,"F","F","F","F"
94317.000,40.806,7903.272,"SE",1.000,"F","F","F","F"
10571.000,46.593,7903.571,"SE",0.000,"F","F","F","T"
87538.000,29.644,7904.273,"SE",1.000,"T","T","T","T"
25143.000,31.946,7904.380,"S",1.000,"F","F","T","F"
99802.000,22.964,7904.500,"SE",0.000,"F","T","F","F"
39647.000,24.772,7904.582,"CO",1.000,"F","F","F","T"
41214.000,36.858,7904.714,"SE",0.000,"F","F","F","F"
98094.000,59.635,7904.748,"CO",0.000,"T","T","T","T"
19911.000,45.858,7905.153,"NE",0.000,"F","F","F","F"
46072.000,26.869,7905.193,"S",0.000,"F","F","F","F"
18060.000,53.359,7905.250,"S",0.000,"F","F","T","F"
72059.000,23.964,7905.923,"NE",1.000,"F","F","F","F"
93297.000,44.251,7906.557,"CO",1.000,"F","T","F","F"
96784.000,25.764,7906.710,"SE",1.000,"F","F","F","F"
56479.000,26.525,7906.924,"NE",0.000,"F","T","F","F"
48931.000,64.482,7907.047,"S",0.000,"F","F","F","F"
45433.000,20.670,7907.575,"SE",1.000,"F","F","F","F"
27585.000,23.919,7908.286,"NE",0.000,"F","F","F","F"
24365.000,19.614,7908.298,"CO",1.000,"F","F","F","F"
16362.000,45.949,7908.446,"S",1.000,"F","T","F","F"
47370.000,40.843,7908.679,"SE",0.000,"F","F","F","T"
28945.000,78.735,7908.823,"SE",1.000,"F","F","F","F"
41265.000,27.089,7908.835,"NE",1.000,"F","F","F","F"
33756.000,65.320,7908.840,"NE",1.000,"F","F","F","F"
47228.000,25.827,7909.252,"SE",0.000,"F","F","F","F"
25761.000,42.454,7909.491,"CO",0.000,"F","T","F","F"
58931.000,31.072,7909.577,"NE",1.000,"F","F","F","F"
52231.000,36.817,7909.634,"NE",0.000,"F","F","T","T"
2727.000,34.346,7909.827,"N",1.000,"F","T","F","T"
91170.000,30.176,7909.881,"SE",1.000,"F","F","F","F"
53997.000,22.088,7909.934,"CO",1.000,"F","F","F","F"
39339.000,37.164,7909.942,"S",1.000,"T","T","T","T"
56681.000,52.604,7910.316,"SE",0.000,"F","F","F","F"
76842.000,36.002,7910.324,"NE",1.000,"F","F","F","T"
26999.000,44.883,7910.607,"N",1.000,"T","T","T","T"
60856.000,52.227,7910.656,"SE",1.000,"T","T","T","T"
18363.000,39.399,7910.806,"SE",1.000,"F","F","F","F"
82851.000,40.393,7910.828,"NE",1.000,"T","T","T","T"
52379.000,53.029,7911.104,"SE",1.000,"F","F","F","F"
14816.000,34.524,7911.344,"SE",1.000,"T","T","T","T"
22962.000,43.313,7911.384,"SE",0.000,"T","T","T","T"
51384.000,25.939,7911.566,"NE",1.000,"F","F","F","F"
66107.000,70.283,7911.696,"NE",0.000,"F","F","F","F"
33090.000,26.983,7911.786,"SE",1.000,"F","F","T","F"
36923.000,41.520,7911.963,"NE",1.000,"F","F","F","F"
53223.000,29.724,7912.191,"SE",1.000,"F","F","F","F"
62882.000,46.420,7912.435,"CO",1.000,"F","F","F","F"
86835.000,30.560,7912.547,"CO",1.000,"F","F","F","F"
62435.000,21.606,7912.594,"NE",1.000,"T","T","T","T"
81121.000,38.024,23670.000,"NE",1.000,"T","T","T","T"
74944.000,22.816,7912.706,"S",1.000,"T","T","T","T"
50166.000,48.170,7913.085,"CO",1.000,"F","F","F","F"
94221.000,46.210,7913.161,"CO",0.000,"F","F","F","F"
45872.000,19.437,7913.569,"SE",1.000,"F","F","F","F"
84789.000,25.559,7914.206,"SE",0.000,"F","F","F","F"
93328.000,30.158,7914.285,"CO",1.000,"F","F","F","F"
33199.000,61.630,7914.422,"NE",0.000,"F","F","F","F"
6401.000,44.568,7914.450,"SE",0.000,"F","F","F","F"
70798.000,65.835,7914.474,"NE",1.000,"F","F","F","F"
75267.000,56.856,7914.645,"SE",0.000,"F","F","F","F"
61359.000,38.260,7914.942,"NE",0.000,"F","F","F","F"
56430.000,49.259,7915.045,"SE",0.000,"T","T","T","T"
80723.000,28.466,7915.246,"SE",0.000,"F","F","T","T"
34361.000,53.423,7915.329,"S",0.000,"F","F","F","F"
17613.000,32.087,7915.493,"NE",0.000,"F","F","F","F"
63789.000,37.772,7915.824,"NE",1.000,"T","T","T","T"
60524.000,54.868,7916.332,"NE",1.000,"F","F","F","T"
54771.000,30.095,7916.350,"SE",1.000,"F","F","T","F"
28966.000,55.452,7916.667,"NE",0.000,"T","T","T","T"
43355.000,20.312,7916.831,"SE",1.000,"F","F","F","F"
66698.000,40.190,7917.534,"CO",1.000,"F","F","F","F"
90006.000,36.546,7917.680,"SE",1.000,"F","T","F","T"
53398.000,24.901,7918.323,"SE",0.000,"F","T","T","F"
19463.000,31.849,7918.424,"CO",0.000,"F","F","F","F"
90746.000,65.933,7919.003,"SE",0.000,"F","F","F","F"
