ID,Financiamento Casa,Financiamento Carro,Emprestimo _pessoal,Emprestimo _consignado,Emprestimo _limite_especial,Emprestimo _educacao,Emprestimo _viagem,Investimento CDB,Investimento Fundos
45240.000,"F","F","F","F","F","F","F","F","F"
20927.000,"F","F","F","F","F","F","T","T","F"
14637.000,"T","T","T","T","T","F","F","T","T"
97860.000,"T","F","F","F","F","T","T","T","T"
21468.000,"F","F","F","F","F","F","T","T","F"
99999.000,"F","T","F","F","F","F","F","F","F"
88233.000,"F","F","F","F","F","F","F","F","F"
61660.000,"F","F","F","F","F","F","F","F","T"
44342.000,"T","T","T","T","T","F","F","T","F"
9239.000,"F","T","F","F","F","T","F","F","F"
3726.000,"T","F","F","F","F","F","F","T","T"
20865.000,"F","T","F","F","F","F","F","T","F"
98367.000,"F","F","F","F","F","T","T","T","T"
42512.000,"F","T","F","F","F","F","T","T","T"
73442.000,"T","T","T","T","T","F","F","F","F"
6720.000,"F","F","T","F","F","F","F","F","F"
45841.000,"F","F","F","F","F","F","F","T","F"
32338.000,"F","F","F","F","F","F","F","T","F"
86138.000,"T","F","T","T","T","T","T","T","T"
14518.000,"F","F","F","F","F","F","F","T","T"
42440.000,"F","F","F","F","F","F","F","F","F"
19886.000,"F","F","F","F","F","F","T","F","F"
20479.000,"F","F","F","F","F","F","F","T","F"
36109.000,"F","T","F","F","F","F","T","T","F"
66615.000,"F","F","F","F","F","F","F","T","F"
53276.000,"F","T","T","F","F","F","F","F","F"
16445.000,"F","F","F","F","F","F","F","F","F"
55014.000,"F","F","F","F","F","F","F","F","F"
87539.000,"F","T","F","F","F","F","F","F","F"
31175.000,"T","T","T","T","T","T","T","T","T"
78090.000,"F","F","F","F","F","F","F","T","F"
7180.000,"F","F","F","F","F","F","F","T","T"
86417.000,"F","T","F","F","F","F","F","T","T"
62554.000,"F","F","F","F","F","F","T","F","F"
79876.000,"F","F","F","F","F","F","T","F","F"
12568.000,"F","T","F","F","F","F","F","T","F"
31848.000,"F","F","F","T","F","F","F","F","F"
3327.000,"F","F","F","F","F","F","F","F","F"
43644.000,"F","F","F","F","F","F","F","F","T"
42040.000,"F","F","F","F","F","F","F","T","F"
77090.000,"F","F","F","F","F","F","F","F","F"
92686.000,"F","T","F","F","F","F","F","F","T"
15225.000,"F","F","T","F","F","F","T","F","F"
64848.000,"T","T","T","T","T","T","F","F","F"
37390.000,"T","F","F","F","F","F","T","T","T"
81264.000,"F","F","F","F","F","F","F","T","F"
18646.000,"T","F","F","F","F","F","F","T","F"
38484.000,"F","F","F","F","F","F","F","T","F"
53829.000,"F","F","F","F","F","F","F","T","F"
22069.000,"F","F","F","F","F","F","F","F","T"
73859.000,"T","F","T","F","F","F","F","F","T"
81645.000,"T","T","T","T","T","F","F","T","F"
53645.000,"F","F","F","T","F","F","T","T","F"
26170.000,"F","F","T","T","T","T","T","T","T"
51701.000,"F","F","F","F","F","F","F","F","F"
83717.000,"F","T","F","F","F","F","F","F","T"
72821.000,"F","F","T","T","T","T","T","T","T"
11132.000,"F","F","F","F","F","F","F","F","T"
69517.000,"F","F","F","F","F","T","T","T","T"
71106.000,"F","T","F","F","F","F","F","F","F"
41323.000,"F","F","T","T","T","T","T","T","T"
33012.000,"F","F","F","F","F","F","F","F","F"
8539.000,"F","F","F","F","F","F","F","T","T"
2829.000,"F","F","F","F","F","F","T","F","F"
80139.000,"F","F","F","F","F","F","F","F","T"
24093.000,"F","F","T","F","F","F","F","F","F"
25150.000,"F","F","F","F","F","F","T","T","T"
69161.000,"F","F","F","F","F","F","F","F","F"
82159.000,"F","F","F","F","F","F","F","F","T"
97975.000,"F","F","T","F","T","F","T","F","F"
26415.000,"T","F","F","F","F","F","F","T","F"
11862.000,"F","F","F","F","F","F","F","T","F"
7610.000,"T","T","T","T","T","F","F","T","F"
44543.000,"F","F","F","F","F","F","F","F","F"
17631.000,"F","F","T","F","F","F","F","T","T"
81416.000,"F","F","F","F","F","F","T","F","F"
46073.000,"F","F","F","F","F","T","T","T","T"
64394.000,"F","F","F","F","F","F","F","F","F"
24981.000,"F","F","F","F","F","F","F","T","F"
51244.000,"T","T","T","T","T","F","F","F","F"
26272.000,"F","F","F","F","F","F","F","F","F"
19992.000,"F","T","F","F","F","F","F","F","F"
65423.000,"T","T","T","T","T","F","F","F","F"
7233.000,"F","T","F","T","F","T","F","T","F"
28903.000,"F","F","F","F","F","F","F","T","F"
56569.000,"F","F","F","F","F","F","F","F","F"
33377.000,"F","F","F","F","T","F","F","T","F"
53804.000,"F","T","F","F","F","F","F","T","T"
52959.000,"F","F","F","F","F","F","F","T","F"
85349.000,"F","F","F","F","F","F","F","F","F"
54708.000,"F","T","F","F","F","F","F","T","F"
62799.000,"F","F","F","F","F","F","F","F","F"
23041.000,"F","T","F","F","F","F","T","T","F"
82030.000,"F","F","F","F","F","F","F","T","F"
25257.000,"F","F","F","F","F","F","T","F","T"
24349.000,"F","F","F","F","F","T","F","F","F"
8646.000,"F","F","F","F","F","F","F","T","T"
62678.000,"F","F","F","F","F","F","F","T","F"
76964.000,"F","T","F","F","F","F","F","F","F"
57338.000,"F","F","F","F","F","T","F","T","F"
92333.000,"F","F","F","F","F","F","F","F","F"
96182.000,"F","F","F","F","F","F","F","T","T"
13377.000,"F","F","F","F","F","F","F","T","F"
43802.000,"T","T","T","T","T","F","F","F","F"
43802.000,"T","T","T","T","T","F","F","F","F"
37486.000,"F","F","F","F","F","F","F","F","F"
54434.000,"F","F","F","F","F","F","T","F","F"
21078.000,"F","F","F","F","F","T","F","F","T"
42655.000,"F","F","T","T","T","T","T","T","T"
82197.000,"T","F","T","F","F","F","F","F","F"
82111.000,"F","F","F","F","F","F","F","F","F"
58870.000,"F","F","F","F","F","F","F","F","T"
26950.000,"F","F","T","F","F","F","F","T","F"
70461.000,"F","F","F","F","T","F","F","F","F"
54349.000,"F","F","F","F","F","F","F","F","F"
92514.000,"F","F","T","F","F","F","F","F","F"
92054.000,"F","T","F","F","F","F","F","T","T"
100191.000,"F","F","F","F","F","F","F","F","F"
53912.000,"T","F","F","F","T","F","F","T","F"
98143.000,"F","F","T","F","F","F","T","T","F"
9835.000,"F","F","F","F","F","F","F","F","F"
1904.000,"F","F","F","F","F","F","F","T","F"
97928.000,"F","F","F","F","F","F","F","T","F"
84873.000,"F","F","T","T","T","T","T","T","T"
92696.000,"F","T","F","F","F","F","F","T","F"
1119.000,"F","F","F","F","F","F","F","T","F"
68273.000,"F","T","T","F","F","F","F","F","F"
13872.000,"F","F","F","F","F","F","F","F","F"
61874.000,"F","F","F","F","F","F","F","T","F"
92121.000,"F","F","F","F","F","F","F","T","T"
18199.000,"F","F","F","F","F","F","F","T","T"
10463.000,"F","F","F","F","F","F","F","T","T"
28167.000,"F","F","F","F","F","F","T","T","F"
83286.000,"F","F","F","F","T","F","F","F","F"
54015.000,"F","T","F","F","F","F","T","F","T"
54476.000,"F","F","F","F","F","F","F","F","F"
19344.000,"F","T","F","F","F","F","F","F","F"
94339.000,"F","F","T","F","F","F","F","F","F"
72568.000,"F","F","T","T","T","T","T","T","T"
41856.000,"F","F","T","F","F","F","F","F","T"
41856.000,"F","F","T","F","F","F","F","F","T"
10350.000,"F","F","T","T","T","T","T","T","T"
71256.000,"F","F","F","F","F","F","F","F","F"
34027.000,"F","F","F","F","F","F","T","F","F"
31874.000,"F","F","F","F","F","F","F","F","F"
24968.000,"F","F","F","F","F","F","T","T","F"
4660.000,"F","F","F","F","F","F","T","F","F"
73054.000,"F","F","F","F","F","T","F","T","T"
80532.000,"F","F","T","F","F","F","F","T","F"
73624.000,"F","F","F","F","F","F","F","T","F"
99478.000,"F","F","F","F","F","F","F","F","T"
48698.000,"F","T","F","F","F","F","F","F","T"
43278.000,"F","F","F","F","F","F","F","T","F"
95603.000,"F","F","F","F","F","F","F","T","F"
35973.000,"F","F","F","F","T","F","F","T","T"
78599.000,"F","F","F","F","F","T","T","T","T"
80962.000,"F","F","F","T","T","F","F","F","F"
64186.000,"T","T","T","T","T","F","F","T","F"
97879.000,"T","T","F","F","F","F","F","F","F"
24518.000,"F","T","F","F","F","F","F","T","F"
87401.000,"F","F","F","F","F","F","F","F","F"
42257.000,"F","F","F","F","T","T","T","T","T"
38880.000,"F","F","T","F","F","F","F","F","F"
88279.000,"F","F","T","T","T","T","T","T","T"
38713.000,"T","T","F","F","F","F","F","F","F"
21771.000,"F","F","F","F","F","F","F","T","F"
78976.000,"F","F","T","T","T","T","T","T","T"
43602.000,"F","F","F","F","F","F","F","F","F"
73884.000,"F","T","F","F","T","F","F","F","F"
3884.000,"F","F","F","F","F","F","T","F","F"
10863.000,"F","F","F","F","F","T","T","T","T"
90545.000,"F","F","F","F","F","F","F","T","F"
89711.000,"F","F","F","F","T","F","F","F","F"
60890.000,"F","F","F","F","F","F","T","T","F"
60709.000,"F","F","F","F","F","F","F","F","F"
32217.000,"T","F","F","F","F","F","F","F","F"
50938.000,"F","T","F","F","F","F","F","F","T"
5430.000,"F","F","F","F","F","F","F","F","F"
49711.000,"T","T","T","T","T","F","F","F","F"
57539.000,"F","T","F","T","F","T","F","F","F"
81014.000,"F","F","F","F","T","F","F","T","T"
4779.000,"F","F","F","F","F","F","F","F","F"
65150.000,"F","F","F","F","F","F","F","F","F"
10984.000,"F","F","F","F","F","F","F","F","F"
6980.000,"F","T","F","F","T","F","F","F","F"
97099.000,"F","F","T","F","F","F","F","T","T"
40092.000,"F","T","F","F","F","F","F","F","F"
26849.000,"F","F","F","F","F","T","T","F","F"
75117.000,"F","F","T","T","T","T","T","T","T"
43061.000,"F","F","F","F","F","F","T","T","F"
44437.000,"F","T","F","F","F","F","F","F","T"
60329.000,"F","T","F","F","T","T","T","F","T"
21754.000,"F","F","F","F","F","F","F","T","F"
33863.000,"F","F","F","F","F","F","F","T","F"
87125.000,"F","F","F","F","F","F","F","T","F"
52805.000,"F","F","F","F","F","T","F","F","F"
29470.000,"F","F","F","F","F","F","F","F","T"
99103.000,"F","F","F","F","F","F","F","T","T"
3706.000,"F","F","F","F","F","F","F","F","F"
88931.000,"F","T","F","F","F","F","F","F","F"
15122.000,"F","F","F","F","F","F","F","T","T"
44062.000,"F","F","F","F","F","F","F","F","F"
39707.000,"F","F","F","F","F","F","F","F","F"
47282.000,"F","T","T","T","T","F","F","F","F"
90961.000,"F","F","F","F","F","F","F","F","F"
4990.000,"F","F","F","F","F","F","F","F","T"
19817.000,"T","F","F","T","F","F","F","F","F"
16552.000,"F","F","F","F","F","F","F","T","T"
59442.000,"F","F","F","F","F","F","F","F","F"
59742.000,"F","F","F","F","F","F","F","T","F"
6922.000,"F","F","F","F","F","F","F","F","T"
9948.000,"F","F","F","F","F","F","F","F","F"
27923.000,"F","F","F","F","F","F","F","F","F"
98522.000,"F","T","F","F","F","F","F","T","F"
93012.000,"T","F","F","F","F","T","T","T","T"
66870.000,"F","F","F","F","F","F","F","T","T"
8879.000,"F","F","T","T","T","T","T","T","T"
33764.000,"F","F","F","F","F","F","F","T","F"
47751.000,"T","T","T","T","T","F","T","F","F"
62668.000,"F","F","F","F","F","F","F","F","T"
66363.000,"F","F","F","F","F","F","F","T","F"
49527.000,"F","F","F","T","F","F","F","F","F"
35320.000,"F","F","F","T","F","F","F","T","F"
5048.000,"F","F","F","F","F","F","T","F","F"
88132.000,"F","F","F","F","F","F","F","F","F"
67316.000,"F","F","F","F","F","F","F","F","F"
17658.000,"F","F","F","F","F","F","F","T","F"
15246.000,"F","F","F","F","F","F","F","T","F"
39202.000,"F","F","F","F","F","F","F","T","F"
29113.000,"T","T","T","T","T","F","T","T","F"
11562.000,"F","F","F","F","F","T","T","T","T"
91342.000,"F","F","F","T","F","F","F","F","T"
77288.000,"F","T","F","F","F","F","F","F","F"
79193.000,"F","F","T","F","F","T","T","T","T"
59462.000,"F","F","F","F","F","F","F","T","F"
71594.000,"F","F","F","F","F","F","T","F","F"
8807.000,"F","F","F","F","T","F","F","T","T"
42874.000,"F","F","F","F","F","F","F","T","T"
12087.000,"T","T","T","T","T","T","T","T","T"
57443.000,"F","F","F","F","F","F","T","F","F"
95187.000,"F","F","F","T","F","F","F","T","F"
34022.000,"F","T","T","F","F","F","F","F","F"
57137.000,"F","F","F","F","F","T","T","T","T"
38796.000,"F","F","F","F","F","F","F","F","T"
10425.000,"F","T","F","T","T","F","F","T","T"
75135.000,"F","T","F","F","F","F","F","F","F"
86856.000,"F","F","F","F","F","F","F","F","F"
82745.000,"F","F","F","F","F","F","F","F","F"
80275.000,"F","F","F","F","F","F","F","T","F"
38832.000,"T","F","F","F","F","F","T","T","F"
89343.000,"F","F","F","F","F","F","F","T","F"
49271.000,"F","F","F","F","F","F","F","F","T"
60068.000,"F","F","F","F","F","F","F","F","F"
93885.000,"F","F","F","F","F","F","F","T","F"
92839.000,"F","F","F","F","F","F","F","T","F"
55335.000,"F","F","F","F","T","T","F","F","T"
3262.000,"F","F","F","T","F","F","F","T","F"
19255.000,"F","F","T","F","F","F","F","T","T"
17189.000,"F","T","T","F","F","F","F","F","F"
47947.000,"F","F","F","F","F","F","F","T","T"
12023.000,"F","F","F","F","F","F","F","T","F"
79196.000,"F","F","F","F","F","F","F","T","T"
54303.000,"F","T","F","F","F","F","F","F","F"
59954.000,"T","F","F","F","F","F","F","F","F"
58215.000,"F","F","F","F","F","T","F","T","F"
34185.000,"F","F","F","F","F","F","F","F","T"
52104.000,"F","F","T","F","F","F","F","T","F"
39676.000,"F","T","F","F","F","F","F","T","F"
73571.000,"F","T","F","F","F","F","F","F","F"
85942.000,"F","T","F","F","F","F","F","T","T"
46671.000,"F","F","T","T","T","T","T","T","T"
32723.000,"F","F","F","F","F","F","F","T","T"
42905.000,"T","T","T","T","T","F","F","F","F"
79717.000,"F","F","F","F","F","F","F","F","F"
32710.000,"F","T","F","F","F","F","F","F","F"
84400.000,"F","F","F","F","F","F","F","F","F"
51477.000,"F","F","F","F","F","F","F","T","T"
39298.000,"T","T","T","T","T","F","F","F","F"
16901.000,"F","T","F","F","F","F","F","T","F"
22961.000,"F","F","F","F","F","F","F","T","T"
31387.000,"F","F","F","F","F","F","F","F","F"
37736.000,"F","T","F","F","F","F","F","T","F"
90643.000,"F","F","T","T","T","T","T","T","T"
71068.000,"F","F","F","F","F","F","F","T","T"
71522.000,"F","F","F","T","F","F","F","T","T"
37475.000,"F","F","F","F","F","F","F","T","F"
66954.000,"F","F","F","F","F","F","T","F","F"
21986.000,"F","F","F","F","F","F","F","F","F"
80727.000,"F","F","F","F","F","F","F","T","F"
39612.000,"F","F","T","F","F","F","F","T","F"
24314.000,"T","T","T","T","T","F","F","F","F"
38516.000,"T","T","T","T","T","F","F","T","F"
88528.000,"F","F","F","F","F","F","T","F","F"
30806.000,"F","T","F","F","T","T","F","T","F"
42330.000,"F","F","F","F","F","F","F","T","F"
74207.000,"F","F","F","F","F","F","F","F","T"
35709.000,"F","F","F","F","F","F","F","F","F"
21097.000,"F","F","F","F","F","F","F","F","F"
68766.000,"F","F","F","F","F","F","F","T","F"
30484.000,"F","F","F","F","F","F","F","T","F"
18916.000,"F","F","F","T","F","T","F","F","F"
21185.000,"F","F","T","T","T","T","T","T","T"
67493.000,"F","T","F","F","F","F","F","F","F"
65610.000,"F","F","F","F","F","F","F","F","F"
91865.000,"F","F","T","T","T","T","T","T","T"
12019.000,"T","T","T","T","T","F","F","F","F"
30723.000,"F","T","F","F","F","F","F","T","T"
63046.000,"F","F","F","F","F","F","F","T","F"
53259.000,"F","T","F","T","F","F","T","F","F"
54900.000,"T","F","F","F","F","F","F","T","T"
56305.000,"T","T","F","F","F","F","F","T","F"
98505.000,"F","T","F","F","F","F","F","T","F"
15225.000,"F","T","F","F","F","F","T","F","F"
29171.000,"F","T","F","F","F","F","F","F","F"
99757.000,"F","F","F","F","F","F","F","F","F"
41616.000,"F","F","F","F","F","F","F","F","T"
31741.000,"F","F","F","F","F","T","T","T","T"
81649.000,"T","T","T","T","T","T","T","T","T"
15653.000,"F","T","F","F","F","F","F","T","F"
96256.000,"F","F","T","T","T","T","T","T","T"
21874.000,"F","F","F","F","F","F","F","T","T"
39718.000,"F","F","F","F","F","F","F","F","F"
17232.000,"T","T","T","T","T","F","T","F","F"
2212.000,"F","F","F","F","F","F","F","T","F"
75758.000,"F","F","F","F","F","F","F","F","F"
94659.000,"F","F","F","F","F","F","F","T","F"
57757.000,"F","T","T","T","T","T","T","T","T"
27075.000,"F","F","F","T","F","F","T","F","F"
65801.000,"F","F","F","F","F","F","F","T","T"
57745.000,"T","F","F","F","F","F","T","T","F"
66220.000,"F","F","F","F","F","F","F","T","F"
32356.000,"F","F","T","F","T","T","T","F","T"
81080.000,"F","F","F","F","F","F","T","F","F"
53393.000,"F","F","F","F","F","F","F","T","F"
45974.000,"F","F","F","F","T","F","F","F","F"
53395.000,"F","F","F","T","F","F","F","T","F"
98200.000,"F","F","F","F","F","T","T","F","F"
55211.000,"F","F","F","F","F","F","F","F","T"
24245.000,"F","F","F","F","F","F","F","F","F"
11263.000,"T","T","T","T","T","F","F","T","F"
28589.000,"T","T","T","T","T","F","F","F","F"
9181.000,"F","F","F","F","F","F","F","F","F"
25587.000,"F","T","F","F","F","F","F","F","F"
27614.000,"F","T","F","F","F","F","F","F","F"
88530.000,"T","T","T","T","T","F","F","F","F"
20509.000,"T","F","F","F","F","T","T","T","T"
67892.000,"F","F","T","F","F","F","F","T","T"
25992.000,"F","T","T","F","F","F","F","F","F"
50327.000,"F","F","T","F","F","T","T","F","F"
54930.000,"F","F","F","F","F","F","T","T","F"
33370.000,"F","F","F","T","F","F","F","F","F"
77771.000,"T","F","F","T","F","F","F","T","T"
14314.000,"T","T","T","T","T","F","T","F","F"
14314.000,"T","T","T","T","T","F","T","F","F"
88637.000,"F","F","F","F","F","F","F","F","F"
4490.000,"F","F","F","F","F","F","F","F","F"
48558.000,"F","F","F","F","F","F","T","T","F"
40967.000,"F","T","F","F","F","F","F","F","F"
56411.000,"T","F","F","F","F","F","F","T","T"
5976.000,"F","F","F","F","F","F","F","T","F"
9530.000,"F","F","F","F","F","F","F","T","F"
10479.000,"F","F","F","F","F","F","F","F","F"
49411.000,"F","F","F","F","F","F","F","T","T"
2273.000,"F","F","F","F","F","F","F","F","T"
29923.000,"F","F","F","F","F","F","F","F","T"
92364.000,"F","F","F","F","F","F","F","T","F"
16012.000,"F","F","T","F","F","F","F","F","F"
53228.000,"F","F","F","F","F","F","F","T","F"
27691.000,"F","T","F","F","F","F","F","F","T"
11858.000,"F","F","F","F","F","F","F","F","T"
11712.000,"F","F","F","F","F","T","F","T","F"
66602.000,"F","F","F","F","F","F","F","T","F"
35929.000,"F","T","F","F","F","F","T","F","T"
49028.000,"F","F","T","F","F","F","F","T","F"
57753.000,"F","F","F","F","F","F","F","F","F"
80299.000,"F","F","F","F","F","F","F","F","T"
28220.000,"F","T","F","F","F","F","F","F","T"
16520.000,"F","F","F","F","F","F","F","F","F"
71229.000,"F","F","F","T","F","F","F","T","F"
45003.000,"F","T","F","F","F","F","F","T","T"
48842.000,"F","F","F","F","F","T","F","F","T"
2090.000,"F","T","F","F","F","F","T","F","F"
74402.000,"F","F","F","F","F","F","F","T","F"
42828.000,"F","F","F","F","F","F","F","F","F"
45082.000,"F","F","F","F","F","F","F","T","T"
64467.000,"F","F","T","F","F","F","F","F","F"
1829.000,"F","F","F","F","F","F","F","T","F"
95345.000,"F","F","F","F","F","T","T","T","T"
35165.000,"F","F","F","F","F","T","T","T","T"
56457.000,"F","T","F","F","F","F","F","T","T"
85082.000,"F","F","T","T","T","T","T","T","T"
81713.000,"F","F","F","F","F","F","F","T","T"
22914.000,"F","F","F","F","F","F","F","F","F"
100380.000,"F","T","F","F","F","F","F","F","T"
38513.000,"F","F","F","F","F","F","F","T","F"
51384.000,"F","T","F","F","F","F","F","F","F"
79832.000,"F","F","F","F","F","T","F","T","T"
64999.000,"F","F","F","F","F","F","F","T","T"
63172.000,"F","F","F","F","F","F","F","F","F"
3628.000,"F","F","F","F","F","F","F","F","T"
69361.000,"F","F","F","F","F","F","T","F","F"
30007.000,"F","F","F","F","F","F","F","F","F"
74167.000,"F","F","F","T","F","T","T","T","T"
